2024-11-29 09:36:34,895 INFO  Logger.cs: 70 - 
2024-11-29 11:36:00,431 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2&J3-1
2024-11-29 11:36:00,432 INFO  ExportHelperExtension.cs: 1136 - Found 77 in J2&J3-1
2024-11-29 11:36:00,433 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2&J3-1
2024-11-29 11:36:00,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5-1
2024-11-29 11:36:00,435 INFO  ExportHelperExtension.cs: 1136 - Found 52 in J5-1
2024-11-29 11:36:00,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5-1
2024-11-29 11:36:00,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4-1
2024-11-29 11:36:00,438 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4-1
2024-11-29 11:36:00,438 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4-1
2024-11-29 11:36:00,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:36:00,440 INFO  ExportHelperExtension.cs: 1136 - Found 45 in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:36:00,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:36:00,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:36:00,444 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:36:00,445 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:36:00,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Dummy_URDF.SLDASM
2024-11-29 11:36:00,446 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Dummy_URDF.SLDASM
2024-11-29 11:36:00,447 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Dummy_URDF.SLDASM
2024-11-29 11:36:00,447 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-29 11:36:00,448 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-11-29 11:36:00,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6-1
2024-11-29 11:36:00,449 INFO  ExportHelperExtension.cs: 1136 - Found 33 in J6-1
2024-11-29 11:36:00,450 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6-1
2024-11-29 11:36:00,451 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1-1
2024-11-29 11:36:00,452 INFO  ExportHelperExtension.cs: 1136 - Found 35 in J1-1
2024-11-29 11:36:00,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1-1
2024-11-29 11:36:00,454 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2&J3-1
2024-11-29 11:36:00,455 INFO  ExportHelperExtension.cs: 1136 - Found 77 in J2&J3-1
2024-11-29 11:36:00,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2&J3-1
2024-11-29 11:36:00,458 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5-1
2024-11-29 11:36:00,458 INFO  ExportHelperExtension.cs: 1136 - Found 52 in J5-1
2024-11-29 11:36:00,459 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5-1
2024-11-29 11:36:00,460 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4-1
2024-11-29 11:36:00,460 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4-1
2024-11-29 11:36:00,461 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4-1
2024-11-29 11:36:00,462 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:36:00,463 INFO  ExportHelperExtension.cs: 1136 - Found 45 in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:36:00,464 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:36:00,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:36:00,467 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:36:00,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:36:00,831 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-29 11:36:00,836 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-29 11:36:00,840 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-29 11:36:17,935 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:36:47,001 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:36:48,527 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:36:50,657 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:37:08,983 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:37:10,418 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:37:11,775 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:38:27,046 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:38:28,584 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:38:31,422 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:39:18,317 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:39:20,562 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:39:22,056 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:39:55,251 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:39:56,629 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:39:58,488 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:41:06,519 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-11-29 11:41:08,467 INFO  ExportHelperExtension.cs: 347 - Creating joint j1_link
2024-11-29 11:41:08,872 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child j1_link failed
2024-11-29 11:41:08,917 INFO  ExportHelperExtension.cs: 347 - Creating joint j2_link
2024-11-29 11:41:09,013 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent j1_link to child j2_link failed
2024-11-29 11:41:09,566 INFO  ExportHelperExtension.cs: 347 - Creating joint j3_link
2024-11-29 11:41:09,663 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent j2_link to child j3_link failed
2024-11-29 11:41:09,881 INFO  ExportHelperExtension.cs: 347 - Creating joint j4_link
2024-11-29 11:41:09,976 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent j3_link to child j4_link failed
2024-11-29 11:41:10,270 INFO  ExportHelperExtension.cs: 347 - Creating joint j5_link
2024-11-29 11:41:10,363 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent j4_link to child j5_link failed
2024-11-29 11:41:11,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Dummy_URDF.SLDASM
2024-11-29 11:41:11,708 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Dummy_URDF.SLDASM
2024-11-29 11:41:11,709 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Dummy_URDF.SLDASM
2024-11-29 11:41:11,709 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-29 11:41:11,710 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-11-29 11:41:11,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J6-1
2024-11-29 11:41:11,711 INFO  ExportHelperExtension.cs: 1136 - Found 33 in J6-1
2024-11-29 11:41:11,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J6-1
2024-11-29 11:41:11,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1-1
2024-11-29 11:41:11,712 INFO  ExportHelperExtension.cs: 1136 - Found 35 in J1-1
2024-11-29 11:41:11,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J1-1
2024-11-29 11:41:11,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2&J3-1
2024-11-29 11:41:11,714 INFO  ExportHelperExtension.cs: 1136 - Found 77 in J2&J3-1
2024-11-29 11:41:11,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2&J3-1
2024-11-29 11:41:11,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5-1
2024-11-29 11:41:11,715 INFO  ExportHelperExtension.cs: 1136 - Found 52 in J5-1
2024-11-29 11:41:11,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5-1
2024-11-29 11:41:11,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4-1
2024-11-29 11:41:11,717 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4-1
2024-11-29 11:41:11,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4-1
2024-11-29 11:41:11,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:41:11,719 INFO  ExportHelperExtension.cs: 1136 - Found 45 in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:41:11,719 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:41:11,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:41:11,720 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:41:11,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:41:11,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Dummy_URDF.SLDASM
2024-11-29 11:41:11,721 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Dummy_URDF.SLDASM
2024-11-29 11:41:11,722 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Dummy_URDF.SLDASM
2024-11-29 11:41:11,722 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-29 11:41:11,723 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-11-29 11:41:11,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6-1
2024-11-29 11:41:11,723 INFO  ExportHelperExtension.cs: 1136 - Found 33 in J6-1
2024-11-29 11:41:11,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6-1
2024-11-29 11:41:11,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1-1
2024-11-29 11:41:11,724 INFO  ExportHelperExtension.cs: 1136 - Found 35 in J1-1
2024-11-29 11:41:11,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1-1
2024-11-29 11:41:11,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2&J3-1
2024-11-29 11:41:11,726 INFO  ExportHelperExtension.cs: 1136 - Found 77 in J2&J3-1
2024-11-29 11:41:11,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2&J3-1
2024-11-29 11:41:11,727 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5-1
2024-11-29 11:41:11,727 INFO  ExportHelperExtension.cs: 1136 - Found 52 in J5-1
2024-11-29 11:41:11,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5-1
2024-11-29 11:41:11,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4-1
2024-11-29 11:41:11,728 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4-1
2024-11-29 11:41:11,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4-1
2024-11-29 11:41:11,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:41:11,730 INFO  ExportHelperExtension.cs: 1136 - Found 45 in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:41:11,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE Moudle-_X2_666E8D62_X0_-1
2024-11-29 11:41:11,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:41:11,731 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:41:11,731 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 35-47-7_X2_8F74627F_X0_-1
2024-11-29 11:41:11,782 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-29 11:41:47,549 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-11-29 11:41:47,555 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
